,2020
0.008726535364985466,27.087481270896063
0.026176949962973595,27.19950557284885
0.04361938685178757,27.292764706081815
0.061048541218042374,27.381172948413425
0.07845909893512726,27.368351703219943
0.09584575146436691,27.395640285809836
0.11320321261882782,27.452348245514763
0.13052619993686676,27.49544277985891
0.14780940115451813,27.543345578511556
0.16504760086536407,27.53005598915948
0.18223552405834198,27.57135008176168
0.1993679255247116,27.553177404403687
0.2164396196603775,27.51319917572869
0.23344536125659943,27.431571038564048
0.2503800094127655,27.27190456390381
0.2672383785247803,27.193051566018
0.28401535749435425,27.057174979315864
0.30070579051971436,26.910786130693225
0.3173046410083771,26.77749408086141
0.3338068723678589,26.47980187204149
0.3502073884010315,26.293148024876913
0.36650121212005615,26.05598978996277
0.3826834559440613,25.707474989361234
0.39874908328056335,25.271819390190974
0.4146932363510132,24.919589768515692
0.43051108717918396,24.551171493530273
0.4461978077888489,24.140367613898384
0.4617486000061035,23.385722372266983
0.4771587550640106,22.267509055137634
0.49242356419563293,21.4338366025024
0.507538378238678,20.62832902603679
0.5224985480308533,19.9676065044995
0.537299633026123,19.203635118818944
0.5519369840621948,18.254130478596522
0.56640625,17.47050599546896
0.5807029604911804,16.69722860302362
0.5948227643966675,16.51373772058222
0.6087614297866821,16.09063642838349
0.6225146651268005,15.458043674710725
0.6360781788825989,14.949258491065766
0.649448037147522,14.403067277909981
0.6626200675964355,13.482976467576291
0.6755901575088501,12.554596818817986
0.6883545517921448,11.897827995154593
0.7009092569351196,11.224854738182492
0.713250458240509,
0.7253743410110474,9.558547122279803
0.7372773289680481,8.74159196044008
0.7489557266235352,8.028841892422902
0.760405957698822,7.361988751605774
0.7716245651245117,6.80938300660087
0.782608151435852,6.358311924193468
0.7933533191680908,5.990123219969165
0.8038569092750549,5.655372365243319
0.8141155242919922,5.269531606115763
0.8241261839866638,4.837574275955558
0.8338858485221863,4.3683452599151575
0.843391478061676,3.9510699523819817
0.8526401519775391,3.5667640948823345
0.8616291284561157,2.890342136001628
0.8703556656837463,1.8622032428574231
0.878817081451416,0.8111800670209858
0.8870108127593994,-0.027572092093113395
0.894934356212616,-0.8327305873648988
0.9025852680206299,-1.6764161655420644
0.9099612236022949,-2.314465395919979
0.9170600771903992,-3.003920560195628
0.9238795042037964,-3.9728578546394906
0.9304175972938538,-4.8086607804108
0.9366722106933594,-5.54656686918008
0.9426414370536804,-5.990938706696033
0.948323667049408,-6.630257662054565
0.9537169337272644,-7.400540471987592
0.9588197469711304,-8.159320610699554
0.9636304378509521,-8.935462553104541
0.9681476354598999,-9.793144641651047
0.972369909286499,-10.528731187598574
0.9762960076332092,-11.224904059163398
0.9799246788024902,-11.861722890742952
0.9832549095153809,-12.222565788692899
0.9862856268882751,-12.682622057861751
0.9890158772468567,-12.85943473709954
0.9914448261260986,-13.160515472624038
0.9935718774795532,-13.57050478723314
0.9953961968421936,-14.225090707672967
0.9969173073768616,-14.881254784266154
0.9981347918510437,-15.3946696334415
0.9990482330322266,-15.7060030274921
0.9996573328971863,-15.86041588253445
0.9999619126319885,-15.937091575728523
