,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0.008726535364985466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.731501158078512,25.635205862257216,,,,,,,,,,,,,,,26.006077273686728,25.747368330425687,25.53923108047909,26.017350890901355,,,25.61903251806895,,,,,25.913407768143546,26.112882635328504,26.15766846338908,25.67919124762217,25.375751977496677,,,25.902078840467667,25.967254270447626,25.812256206406488,25.963248899247912,25.90139924420251,25.982932225863138,26.218224787712096,25.988945428530375,26.026169159677295,25.941486422220866,26.191534990734525,26.275840385754904,25.989992957644994,25.874356330765618,25.916329487164816,25.982989237043594,26.053706063164604,26.2028871456782,25.829218082957798,26.014913108613754,26.37063822216458,26.455323357052272,26.049541036287945,,,,,26.118414619233874,26.039739796850416,25.915790451897514,25.808964474995932,26.271775380770364,26.158055398199295,26.315280662642586,25.868693916002908,25.739433137575784,25.78296745883094,26.288842662175497,26.33393118116591,26.13696941534678,26.05735114945306,26.04878033267127,26.006383999188742,26.304483069313896,25.884088942739698,26.171834595998128,26.216969696680703,25.88663489288754,26.049641082021925,26.444818009270563,26.049951974550883,25.73480645550622,26.46178062756856,26.201502768198647,25.87885938220554,25.812437746259903,26.121961119439867,26.378020026948718,26.217274702919855,26.46679441134135,26.43293793996175,26.296430185106065,26.593683825598823,26.725304052564834,26.15828735033671,26.092668482992384,26.374901167551677,26.936656268437705,26.35096222559611,26.210843422677783,26.567422405878702,26.68968349562751,26.606426429748534,26.56541018486023,26.577218341827393,26.5939276960161,26.39894291559855,26.972055249743992,26.94512914551629,26.241310183207194,26.35541160106659,26.554665899276735,26.88967170185513,26.862811862097846,26.809890837139555,26.7655537393358,26.790905396143597,26.566578679614597,26.495111179351806,26.888934553994073,26.790650521384347,26.520273319880168,26.695609262254504,26.691611782709757,26.87775895330641,27.310306760999893,27.113838810390895,26.90105939441257,26.870790725284152,27.10556747648451,27.00036243332757,26.464430718951753
0.026176949962973595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.841260978910658,,25.850221655103894,25.744896501964995,,,,,,,,,,,,,,,26.11405781110128,25.867502477433945,25.651339859432646,26.12204695807563,,,25.731097184287176,,,,26.058702495363022,26.00206183857388,26.22537286546495,26.27100444369846,25.78417852719625,25.479317251841227,,,26.003404013315837,26.075467369291516,25.928449810875787,26.068037859598796,26.003099150127834,26.088014607959323,26.32045604917738,26.103671741485595,26.13740153842502,26.05316623051961,26.305677233801948,26.384999963972305,26.101842000749375,25.988547701305812,26.01247503492567,26.09317733446757,26.177643574608698,26.323118453555637,25.949222871992323,26.117818731731838,26.484543127483793,26.57058703634474,26.17601858245002,,,,,26.223072899712456,26.145161067114937,26.01698546939426,25.931979783376057,26.376485946443346,26.272622219721477,26.427708265516493,25.99619967142741,25.869380760192872,25.901605060365466,26.39855196211073,26.454942385355633,26.249697144826253,26.170187796486747,26.163688479529487,26.120280313491822,26.41056096818712,26.00403527153863,26.279498683081734,26.335096841388278,26.00738683276706,26.157862016889784,26.557272974650065,26.169716564814248,25.84385199546814,26.559214109844632,26.310190539889867,25.988689936531916,25.923016256756252,26.22450156211853,26.481813584433663,26.34516758918762,26.575178718566896,26.554862123065526,26.411134507921005,26.69645997153388,26.82172950638665,26.26005771425035,26.199061992433336,26.480730968051486,27.03735662036472,26.470978434880575,26.32092309527927,26.682254181967842,26.79379096031189,26.7142496003045,26.673507271872626,26.689288181728788,26.71448710759481,26.51279722849528,27.071778472264608,27.030656348334418,26.353289556503295,26.470248561435277,26.672277937995062,26.995476288265653,26.972267712487113,26.92509388923645,26.88352002037896,26.89508532947964,26.67897263103061,26.613912301593356,26.996019707785713,26.91258865992228,26.638418240017362,26.8057519753774,26.809954574373034,27.001888052622476,27.416280031204224,27.21176642841763,27.013835387759737,26.990668068991766,27.21608877182007,27.116324954562717,26.589113728205362
0.04361938685178757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.92345080110762,,25.95417988565233,25.837151069111293,,,,,,,,,,,,,,,26.199909575780232,25.97019373840756,25.742937694655524,26.204921910497877,,,25.824632949299282,,,,26.135339501168993,26.071211139361065,26.31913106971317,26.364379403326247,25.8711122724745,25.567016604211595,,25.99281649324629,26.08495162063175,26.166472273402743,26.02825822300381,26.154281051953635,26.088694429397584,26.173562441931832,26.40511269569397,26.202801129553052,26.229969125323827,26.144241303867766,26.398245824707878,26.47801527182261,26.19238051838345,26.084661605623033,26.091835146480136,26.183513294325934,26.282276121775308,26.425161973635355,26.05429664452871,26.20028891828325,26.580277530352273,26.662064645025467,26.286801375283137,,,,,26.30642213821411,26.228297050793966,26.09775868786706,26.034668278694152,26.456825375556946,26.368247940805222,26.51825217935774,26.10627555317349,25.980828931596545,26.00014460351732,26.48506569067637,26.554838434855142,26.342173102166917,26.262480396694606,26.257961485120987,26.21448135111067,26.494011290868123,26.105242239104378,26.3608655055364,26.431466454929776,26.107848387294347,26.24504032399919,26.6473832209905,26.271627344025507,25.93318747414483,26.62951777511173,26.400888657569887,26.078232815530566,26.014723126093546,26.303218168682523,26.564700569046867,26.45250299506717,26.66405291557312,26.657817135916815,26.508598510424296,26.777582303682962,26.891825991206698,26.346616530418395,26.289534788661534,26.56592753463321,27.114677405357362,26.57630063427819,26.41204021771749,26.77524564796024,26.87464004887475,26.796231849988303,26.760064917140536,26.779854687054954,26.816495344373916,26.609202429983352,27.144715473386977,27.096171757909985,26.448547559314303,26.56687750286526,26.768516161706714,27.07656340069241,27.060274036725364,27.017652230792574,26.983288497394987,26.978011396196152,26.772777067290413,26.712026704682245,27.082874184184604,27.017239787843494,26.73618468973372,26.89192921585507,26.908823453055486,27.102129644817776,27.492252333958945,27.288425283961825,27.106959507200454,27.08646807405684,27.301639421780905,27.211318927341036,26.701586980289882
0.061048541218042374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0064392513699,,26.056772089004518,25.929789140489365,,,,,,,,,,,,,,,26.282584396998086,,25.833075030644736,26.285719617207846,,,25.917801766925386,,,,26.21003778245714,26.142137310240003,26.41639647483826,26.459839158587986,25.958135509490965,25.66160601509942,,26.073413552178277,26.165123409695095,26.255136055416532,26.127147844102648,26.239955568313597,26.176888211568198,26.26044407420688,26.49530413945516,26.30331557061937,26.32049166361491,26.230441347757974,26.48946321275499,26.5739489502377,26.28475227885776,26.180123721228707,26.17241013844808,26.271305248472427,26.38651041454739,26.52473635143704,26.159488842222427,26.281295527352228,26.676381323072647,26.754315604103937,26.404638385772706,,,,,26.392620293299355,26.309692414601646,26.17729665968153,26.135627889633177,26.53796665403578,26.464841874440513,26.60862135887146,26.21659393840366,26.08885146247016,26.09749630292257,26.568220959769356,26.656282944149442,26.434332285987008,26.357989999983047,26.35078609254625,26.30772001478407,26.576017586390176,26.2081502172682,26.43594003253513,26.532483837339612,26.212647517522175,26.335150406095718,26.73598265118069,26.376500760184395,26.027032454808552,26.689646185768975,26.497744777467517,26.1701687918769,26.107251909044052,26.373526514901055,26.644895818498398,26.557876714070638,26.75541197458903,26.75769771469964,26.605640596813625,26.85483063591851,26.954766538408066,26.44258841938443,26.386048852072822,26.64783788257175,27.183216497633193,26.68909550772773,26.504562044143675,26.86522331237793,26.949148829778036,26.86328534020318,26.844077756669787,26.86559427579244,26.917661735746595,26.71094544728597,27.20516472922431,27.172210285398695,26.556143485175237,26.668574301401772,26.862335867351955,27.149890624152288,27.14554960462782,27.106491729948257,27.08258949385749,27.0604993502299,26.873956791559856,26.8075806511773,27.167257022857665,27.120220306184557,26.831087758806017,26.975527636210124,27.005879418055216,27.194169590208265,27.554632907443576,27.374552122751872,27.20848879814148,27.17867110570272,27.381255059772066,27.30651726722717,26.82898668183221
0.07845909893512726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.046926514307657,25.908468924628362,,,,,,,,,,,,,,,26.259123939938014,,25.814563035964966,26.268041441175672,,,25.90340820418464,,,,26.179703913794622,26.109676869710288,26.41339661810133,26.448304165734186,25.93528487417433,25.64803015391032,26.025874630610147,26.052965217166477,26.13823085361057,26.234144565794203,26.120906490749782,26.22157820065816,26.161487128999497,26.236956930160524,26.481122567918565,26.29818336698744,26.302408923043146,26.21004096666972,26.473944001727634,26.563745752970377,26.27139893107944,26.170709292093914,26.1459463596344,26.25293019082811,26.384561596976386,26.512465726004706,26.16002417670356,26.258695978588527,26.66823409398397,26.744072681003146,26.419977855682372,26.313528797361585,,,,26.373320028516982,26.289067776997886,26.15245589680142,26.126377693812053,26.513316906823054,26.454917902416653,26.592061943478054,26.2191945499844,26.085647365781995,26.085061846839057,26.543918328815035,26.65286699401008,26.42106976509094,26.349484830432466,26.33455424838596,26.292873975965712,26.550797700881958,26.207010163201225,26.40006946457757,26.527758810255264,26.214712879392835,26.322835604349773,26.719171539942423,26.377689096662735,26.017107857598198,26.641794681549072,26.49034349123637,26.155509365929497,26.092407274246217,26.33799933857388,26.622127220365737,26.557836924658883,26.74108803537157,26.751773892508613,26.596057070626152,26.825426636801826,26.91039162211948,26.432455089357163,26.37795990837945,26.62383965386285,27.143654563691882,26.69451275401645,26.4893797132704,26.850619676378038,26.914582029978433,26.822118838628132,26.820344310336644,26.843006091647677,26.910720962948268,26.710770066579183,27.158300399780273,27.146434667375352,26.558018016815186,26.663792350557117,26.8485520362854,27.1155418448978,27.125889624489677,27.090284898546006,27.079025655322603,27.039758321974013,26.87032920519511,26.795348734325835,27.148611402511598,27.116941356658934,26.822642432318794,26.95260281562805,26.99809603691101,27.17655371559991,27.507693778143988,27.358700683381823,27.207249869240655,27.164672909842597,27.355368836720785,27.29845996962653,26.858655818303426
0.09584575146436691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.074916407797073,25.929538922839694,,,,,,,,,,,,,,,26.277943174044292,,25.8434885263443,26.30116446548038,,,25.938042810228136,,,,26.199966650538975,26.12358032067617,26.455752664142185,26.480773896641203,25.950100149048698,25.68450470500522,26.044857732454936,26.086991402837967,26.159353229734634,26.256713151931763,26.169387385580276,26.260594624943202,26.203058070606655,26.269104374779594,26.518892418013678,26.3406737142139,26.334569154845344,26.238329248958163,26.508220964007908,26.600322641266718,26.300498464372424,26.203110014067757,26.162662903467815,26.274847292900084,26.423041338390775,26.53824312157101,26.2079718987147,26.283156514167786,26.70704171922472,26.777277451091344,26.480560374259948,26.34510535928938,,,,26.393449629677665,26.31210409005483,26.17014532354143,26.155052929454378,26.531398940086365,26.482440016004773,26.616241129239402,26.264010553889804,26.119871327612135,26.1163151078754,26.5613268772761,26.693754680951436,26.45374316374461,26.386661434173583,26.353844965828788,26.316507956716748,26.55991390546163,26.247335198190477,26.399743824534944,26.564975441826714,26.257268622186448,26.348515073458355,26.746930151515535,26.42278479999966,26.048779712782967,26.634162290891013,26.523621604177688,26.17968539926741,26.117122311062282,26.34509290324317,26.643295828501383,26.60089017285241,26.768091768688627,26.78825696574317,26.62547901471456,26.835910312334697,26.912430289056566,26.462351889080473,26.413596993022495,26.644660332467822,27.145951085620457,26.742739706569246,26.51796502802107,26.882090248001948,26.919856566852992,26.821894558270774,26.83502888414595,26.85528878370921,26.942716664738125,26.757414711846245,27.155202921231588,27.1711032099194,26.600388232866923,26.69702692826589,26.8750118970871,27.117774346139697,27.14612261189355,27.11318475935194,27.119674128956266,27.06127753522661,26.908667789565193,26.821068278948466,27.176656272676254,27.157087598906624,26.861514502101475,26.97288272380829,27.036856219503616,27.19843236870236,27.496200193299188,27.390449081526864,27.250067212846545,27.18466432624393,27.36285073492262,27.32894061141544,26.942083785268995
0.11320321261882782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.14679690731896,25.989038631651137,,,,,,,,,,,,,,,26.324357549349468,,25.90273187160492,26.352918452686733,,,26.00112347867754,,25.95323785410987,,26.239507818222044,26.167040205001832,26.520839744144016,26.547049604521856,26.003003925747343,25.76157994005415,26.102878289752535,26.151112752490572,26.209404235415988,26.313411429193284,26.241288601027595,26.325048179096648,26.281525270144144,26.33403390513526,26.587381609280904,26.42206261422899,26.40226122273339,26.293940552075703,26.566988645659553,26.672614375750225,26.36755022737715,26.271040964126588,26.2180532084571,26.333567094802856,26.495173859596253,26.60118356015947,26.29187801943885,26.347415412796867,26.771846837467617,26.84412489467197,26.57569160726335,26.40975443257226,26.599681496620178,26.635492891735502,,26.45128437942929,26.371231582429672,26.225614272223577,26.217532653278774,26.583626831902397,26.545320410198634,26.66827273103926,26.33887856801351,26.18633742597368,26.184833436542085,26.60576513343387,26.762008187505934,26.517965531349184,26.453418469429018,26.40363896952735,26.374751806259155,26.601106392012703,26.315318666564092,26.43255226612091,26.63522577020857,26.331164542833964,26.411566270722282,26.80516214105818,26.49916803042094,26.112339033020866,26.6581799003813,26.590829147232903,26.234949379497102,26.17382718986935,26.385320899221632,26.689626624849108,26.66760648091634,26.818906823794048,26.85189741982354,26.690180010265774,26.873282493485345,26.943791847758824,26.530616233083936,26.486697189013164,26.6968310435613,27.17606603304545,26.82321227391561,26.575400318039787,26.94388802581363,26.95130166742537,26.845649462276036,26.88485226366255,26.898406041993034,27.003108032544453,26.833261468675403,27.17874761952294,27.226325840420195,26.67254084746043,26.7605071094301,26.933265201250713,27.148136568069457,27.193691809972126,27.158532224761114,27.188762826389738,27.11516116725074,26.973854343096416,26.873626301023695,27.22657560772366,27.225926009813943,26.925644045405917,27.020680729548136,27.10373228655921,27.244431588384842,27.514804744720458,27.448197330368888,27.3221761809455,27.232736489507886,27.400660626093547,27.388838828934563,27.066011301676433
0.13052619993686676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.188696217536926,26.023863135443793,,,,,,,,,,,,,,,26.34898133807712,26.215532676378885,25.939539323912726,,,26.192469880315993,26.044435985883077,,26.003051031960382,,26.25789829360114,26.185132490264046,26.560075688362122,26.587474404440986,26.034868454933168,25.80751252969106,26.132982402377657,26.192645910051134,26.237686053911844,26.343900060653688,26.28581652376387,26.35893931388855,26.32749551402198,26.373164010047912,26.638213642438252,26.4778958135181,26.448228528764513,26.328091496891446,26.601424124505783,26.722823691368102,26.41233540111118,26.315789182980854,26.253897960980733,26.373760633998447,26.546250171131557,26.64227708445655,26.351290384928387,26.391291862063937,26.813150975439285,26.891002305348714,26.6431441810396,26.456626126501295,26.64721375041538,26.671911782688564,,26.495668766233656,26.409724026256136,26.25973117351532,26.260557426346672,26.613993959956698,26.58909614086151,26.70102042357127,26.39251868195004,26.231936004426743,26.231225853496127,26.63194150659773,26.809504289097255,26.564025293456183,26.502573834525215,26.440327639049954,26.418212914466856,26.6307008822759,26.367044435607063,26.452798777156406,26.686709933810764,26.39103139506446,26.458053538534376,26.844253918859692,26.554220175743104,26.15969429281023,26.665826569663153,26.64074253241221,26.275841869248286,26.212477824423047,26.41176336341434,26.718703399764166,26.71365536848704,26.852003354496425,26.898116890589396,26.73908190727234,26.89590391318003,26.9558472527398,26.58180334303114,26.542713748084175,26.733217687076994,27.191380265023973,26.88088023662567,26.61346196598477,26.987753891944884,26.969594327608743,26.857163683573404,26.918199329906038,26.92658633655972,27.04719501071506,26.89086401462555,27.192761627833047,27.26328077316284,26.728398134973315,26.805966803762647,26.97548455397288,27.16878015730116,27.227558726734586,27.187431573867798,27.239145636558533,27.154527841673957,27.023656015925937,26.90819211271074,27.26272454526689,27.27380557325151,26.96781173547109,27.051447116004095,27.15120796362559,27.276883323987324,27.526086974143983,27.48945803642273,27.377034844292535,27.27066934638553,27.431441050105626,27.434250842200385,27.161407629648846
0.14780940115451813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.244658295313517,26.07261994679769,,,,,,,,,,,,,,,26.38472188843621,26.268590354919432,25.98685089747111,,,26.246710750791763,26.098769013086955,26.037968248791167,26.06353585984972,,26.285891082551743,26.21317825317383,26.598190116882325,26.63360807630751,26.07608692381117,25.863964618576897,26.176646169026693,26.24874767197503,26.273728142844305,26.38140477604336,26.334468656116062,26.39252469804552,26.377220943239,26.415119949976603,26.697233968310886,26.54012219640944,26.49784449471368,26.36894039048089,26.636173481411404,26.77726590898302,26.46427240371704,26.371214140786066,26.302343887752958,26.422849459118314,26.604732078976102,26.687649981180826,26.41947867605421,26.44122159745958,26.857288355297513,26.943198241127863,26.714947530958387,26.516278907987807,26.698965083228217,26.71634815004137,26.578451940748426,26.54878224796719,26.45655634668138,26.305837228563096,26.31183984544542,26.65166923734877,26.639128499560886,26.736905770831637,26.45474123954773,26.28184716436598,26.284669160842896,26.66317934989929,26.85809047487047,26.617268747753567,26.56089553833008,26.48515729374356,26.47156154314677,26.67070416874356,26.42416483561198,26.484229813681708,26.742636479271784,26.45618357128567,26.509125900268554,26.888142924838597,26.613658565945094,26.217578008439805,26.686650811301337,26.692397334840564,26.328956116570367,26.255536545647516,26.452379804187352,26.752656099531386,26.76281257205539,26.886449972788494,26.949488989512126,26.796142885420057,26.922724580764772,26.971073235405814,26.644162850909762,26.603622404734292,26.777711147732205,27.209766790601943,26.936886506610445,26.655861843956842,27.03762355380588,26.993245596355862,26.876025676727295,26.957057507832847,26.9665960682763,27.097623183992173,26.955051554573906,27.21906263563368,27.295566500557793,26.790497398376466,26.858247248331704,27.024233245849608,27.20260263019138,27.264140759574044,27.215939728418984,27.29370971255832,27.20102809270223,27.074214479658337,26.948684469858804,27.30388635529412,27.324855041503906,27.02163847817315,27.08951154285007,27.20643809636434,27.315050819185046,27.551100227567886,27.53084919187758,27.43514626291063,27.3173556804657,27.470872799555462,27.483568726645576,27.257637061013117
0.16504760086536407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.250943411721124,26.078082336319817,,,,,,,,,,,,,,,26.373604000939263,26.266639343897502,25.98650263680352,,,26.24210141764747,26.098941877153184,26.044026891390484,26.071771489249336,,26.2601855357488,26.186971301502652,26.574017413457234,26.62777303059896,26.063589146402148,25.87182668844859,26.1761332988739,26.25827473004659,26.255710379282633,26.364348289701674,26.326402775446574,26.36838608317905,26.374359289805096,26.404895295037164,26.700737894905938,26.55066073735555,26.496712758806016,26.35584168434143,26.61478154924181,26.778592846128674,26.46839731004503,26.375901333491008,26.301738601260716,26.423785596423677,26.612476444244386,26.682500245836046,26.439557833141752,26.43719349967109,26.84480504459805,26.939967309104073,26.730013608932495,26.52722649044461,26.696089781655207,26.70886894861857,26.567286406622994,26.54742041163974,26.44838181071811,26.305982218848335,26.31336261431376,26.638186597824095,26.635807673136394,26.719349665111967,26.465141190422905,26.280001057518852,26.28580239613851,26.638344754113092,26.84980651537577,26.612865055931938,26.568653207355077,26.47379381391737,26.4701573477851,26.66002425617642,26.42246765030755,26.458602237701417,26.74329860475328,26.464742549260457,26.503963796297707,26.88448706732856,26.617957486046684,26.224481868743897,26.6572077009413,26.685302787356907,26.331940523783366,26.24243672158983,26.440376832750108,26.725047662523057,26.757589122984143,26.862211746639677,26.945009173287286,26.797560538185966,26.89376579390632,26.93178704049852,26.65475912094116,26.603816318511964,26.764149363835653,27.175588920381333,26.937577486038208,26.644034989674886,27.031892898347643,26.96370383898417,26.8411986456977,26.94411390092638,26.952471039030286,27.095323414272734,26.969441885418362,27.194374635484483,27.268774869706895,26.800008911556667,26.855156638887195,27.015366125106812,27.176466311348808,27.241834349102444,27.18749584092034,27.289851188659668,27.191858270433215,27.066234503851998,26.93429489665561,27.28431927892897,27.32165132628547,27.027514987521702,27.0762722492218,27.202726316452026,27.300955470403036,27.524963023927477,27.5178529103597,27.437311320834688,27.306638871298897,27.45066171752082,27.47395322587755,27.285506873660616
