,2000
0.008726535364985466,26.35541160106659
0.026176949962973595,26.470248561435277
0.04361938685178757,26.56687750286526
0.061048541218042374,26.668574301401772
0.07845909893512726,26.663792350557117
0.09584575146436691,26.69702692826589
0.11320321261882782,26.7605071094301
0.13052619993686676,26.805966803762647
0.14780940115451813,26.858247248331704
0.16504760086536407,26.855156638887195
0.18223552405834198,26.90539099905226
0.1993679255247116,26.91264566315545
0.2164396196603775,26.87316107749939
0.23344536125659943,26.784541161855064
0.2503800094127655,26.61152007844713
0.2672383785247803,26.5321698612637
0.28401535749435425,26.38788781695896
0.30070579051971436,26.209208965301514
0.3173046410083771,26.046160893970065
0.3338068723678589,25.72232468922933
0.3502073884010315,25.51261199845208
0.36650121212005615,25.245753563774958
0.3826834559440613,24.85782177713182
0.39874908328056335,24.398087085617913
0.4146932363510132,24.03244020409054
0.43051108717918396,23.62936940987905
0.4461978077888489,23.174695383177863
0.4617486000061035,22.376594744788274
0.4771587550640106,21.217691683934795
0.49242356419563293,20.355169879727892
0.507538378238678,19.51178099039114
0.5224985480308533,18.884576166524656
0.537299633026123,18.142640003189445
0.5519369840621948,17.199356397324138
0.56640625,16.37919312591354
0.5807029604911804,15.54981495804257
0.5948227643966675,15.32133944798261
0.6087614297866821,14.815107445749971
0.6225146651268005,14.12151399726669
0.6360781788825989,13.512885400218268
0.649448037147522,12.846076054705513
0.6626200675964355,11.869241578711403
0.6755902171134949,10.904190913567113
0.6883545517921448,10.14778618166844
0.7009092569351196,9.386974476774533
0.713250458240509,8.526787737881143
0.7253743410110474,7.557487039599153
0.7372773289680481,6.66052965209302
0.7489557266235352,5.872434054853188
0.760405957698822,5.158895001584702
0.7716245651245117,4.542070877996998
0.782608151435852,4.038693989689151
0.7933533191680908,3.6428969559492543
0.8038568496704102,3.3021514704347483
0.8141155242919922,2.869700292720356
0.8241261839866638,2.4182147715033757
0.8338858485221863,1.8848695281323873
0.843391478061676,1.4071239630730512
0.8526401519775391,0.9669601150633146
0.8616291284561157,0.1628236754693919
0.8703556656837463,-1.0412898670209365
0.8788171410560608,-2.2209675274918683
0.8870108127593994,-3.14965311942829
0.894934356212616,-4.055875131477499
0.9025852680206299,-5.051132126690613
0.9099612832069397,-5.750213538501764
0.9170600771903992,-6.571935135850476
0.9238795042037964,-7.582390692857249
0.9304175972938538,-8.295470242119498
0.9366722106933594,-8.842628859987276
0.9426414966583252,-8.927735283391343
0.948323667049408,-9.43499725446519
0.9537169337272644,-10.125154721819692
0.9588197469711304,-10.700216052763992
0.9636304378509521,-11.212857230338786
0.9681476354598999,-11.925087223251143
0.972369909286499,-12.484980148956593
0.9762960076332092,-13.1904989083608
0.9799246788024902,-14.092848169927796
0.9832549095153809,-14.590739456595232
0.9862856268882751,-15.165675215588676
0.9890158772468567,-15.496071104208628
0.9914448261260986,-15.885842617352804
0.9935718774795532,-16.23320762316386
0.9953961968421936,-16.901857696639166
0.9969173073768616,-17.57587915526496
0.9981347918510437,-18.06686978340149
0.9990482330322266,-18.318909300698174
0.9996573328971863,-18.4892005443573
0.9999619126319885,-18.578583923975625
